CONTENT_ID,CONTENT,CONTENT_TYPE_ID
591,"  <div>Haikudikt omhandler møte mellom natur og menneske. </div>  <div><strong>Kjerringrokk</strong> skildrer hvordan naturen <br />  forandres med årstidene. </div>  <div>&#160;</div>  <div>Det er en fin rytme i teksten, </div>  <div>og forfatteren beskriver klare bilder<br />  slik at boka blir tilgjengelig<br />  også for lesere som er uvant med haikudikt.  </div>  <div>&#160;</div>  <div>Forordet i boka kan være vanskelig å lese. </div>  <div>&#160;</div>  <div>Haiku er opprinnelig en japansk tradisjon, <br />  som har spredt seg til alle buddhistiske land. </div>  <div>Med <strong>Kjerringrokk</strong> ønsker Berit Østbye <br />  å gjøre norske lesere <br />  bedre kjent med denne diktformen. </div>  <div>&#160;</div>  ",622
592,"  <div>Camorra er overalt, <br />  og er et system som infiltrerer alt og alle i samfunnet. </div>  <div>Som en ondartet kreftsvulst det er umulig å bli kvitt. </div>  <div>&#160;</div>  <div>Forfatteren har møtt  <br />  camorister, drapstruede journalister, </div>  <div>politimenn og korrupte politikere. <br />  De gir alle et nærgående bilde<br />  av hvordan mafiaorganisasjonen opererer. </div>  <div><br />  Kapitlene er relativt korte, <br />  og tar for seg et møte om gangen. </div>  <div>Dette gjør boka lettere tilgjengelig, <br />  og den kan også leses stykkevis.  <br />  Språket er enkelt, <br />  men det er noen vanskelige og sammensatte ord. <br />  Italienske uttrykk blir forklart i teksten. </div>  <div>Fonten er litt liten. </div>  <div>&#160;</div>  <div>Den norsk-italienske forfatteren<br />  Mariangela Cacace har bodd flere år i Napoli.  <br />  Hun har inngående kjennskap til <br />  samfunnet og mentaliteten <br />  både i Norge og i Italia.  </div>  ",624
593,"  <div> Ikkje tru at dette er ei juleforteljing. </div>  <div>Dette er ei historie om ei bygd på Vestlandet </div>  <div>der ordføraren vil ha bort alle grantrea. </div>  <div>Sånn får Helge høve komme tilbake til bygda si. </div>  <div>Han får jobbe med Pavel. </div>  <div>Dei byrjar med å fjerne grantrea på ei øy i kommunen. </div>  <div>Der oppdagar Helge og Pavel løyndomar. </div>  <div>Dei må ta affære.  </div>  <div>&#160;</div>  <div>Historia er fortalt med korte kapittel </div>  <div>som er små historier i seg sjølv. </div>  <div>Det gjør det til ei fin bok </div>  <div>sjølv om du berre leser litt om gongen.&#160;</div>  <div>&#160;</div>  <div>Svein Tarald Framnes (f. 1986) er frå Fitjar, </div>  <div>ei lita bygd på Vestlandet. </div>  <div>""Juletre til Afrika"" er den første boka hans. <br />  </div>  <div>&#160;</div>  <div>&#160;</div>  ",625
594,"  <div>Martin er på enda et nytt sted.&#160;</div>  <div>Han må begynne på enda en ny skole.&#160;</div>  <div>Men denne gangen har han noe nytt:&#160;</div>  <div>Farens gamle minidiskspiller.&#160;</div>  <div>Den inneholder ikke bare de låtene faren likte å høre på.&#160;</div>  <div>Minidiskspilleren har nemlig et spor til&#160;</div>  <div>etter spor 99. Hva er det Martin hører på opptaket?&#160;</div>  <div>Hva er det som har skjedd i fortiden,<br />  </div>  <div>som gjør at han og moren stadig må flytte?&#160; <br />  <br />  Apefjes har både tegninger og tekst.&#160;</div>  <div>Delene med tekst er ganske lett å lese&#160;</div>  <div>til tross for noen vanskelige ord.&#160;</div>  <div>Tegneserien er tydelig og med en font&#160;</div>  <div>som er lett å lese.&#160; <br />  </div>  <div>&#160;</div>  ",626
595,"  <div>Rakel flytter på hybel for å gå siste året på videregående.&#160;</div>  <div>Sammen med bestevenninna Ingrid spiller hun i band</div>  <div>og begynner på kampsport. <br />  Plutselig tar livet en vending hun ikke klarer å ta inn over seg.<br />  </div>  <div>&#160;</div>  <div>Fallteknikk er en tegneserieroman <br />  om vennskap og ensomhet.</div>  <div>Den handler om å være nesten voksen&#160;</div>  <div>og plutselig altfor liten. Og om å gå på trynet,</div>  <div>men likevel lande på beina.</div>  <div>Tegningene er enkle og tydelige,</div>  <div>men fonten kan av og til være venskelig å lese.</div>  <div>Teksten er for det meste enkel,&#160;</div>  <div>men innimellom dukker det opp utdrag fra leksikon.</div>  <div>&#160;</div>  <div>Inga H. Sætre (f. 1978) er utdannet animatør. <br />  Hun er kjent for tegneserien om Møkkajentene <br />  og debuterte med boka Unbrakomonsteret - IKEA om natten <br />  sammen med Ingvild Rishøi. <br />  </div>  <div>&#160;<br />  </div>  ",627
596,"  <div> <span style=""color: rgb(0, 0, 0); font-family: Verdana, sans-serif; font-size: 11px; line-height: normal; text-align: -webkit-auto; background-color: rgb(255, 255, 255);""></span></div>  <div>Tyra er ei jente som ikkje har det bra på skulen.&#160;</div>  <div>Der har ho slutta å snakke,&#160;</div>  <div>men dei andre snakkar&#160;<strong>om</strong>&#160;henne.&#160;</div>  <div>Dei sparkar henne, og dei ser på henne&#160;</div>  <div>med Krympeblikket. Då blir Tyra veldig liten.&#160;</div>  <div>&#160;</div>  <div>Heime har Tyra det bra. Ho danser og speler piano.</div>  <div>Ein dag får hun ein kattunge.&#160;</div>  <div>Noko endrer seg, ho er ikkje berre Tyra lenger.&#160;</div>  <div>Ho er Tyra og katten.&#160;</div>  <div>Boka skildrer korleis Tyra opplever ein vond kvardag,&#160;</div>  <div>og korleis ho kanskje kan jobbe seg ut av det vonde.&#160;</div>  <div>&#160;</div>  <div>Dette er en bildebok om mobbing&#160;<br />  som høver best for ungdom og vaksne.</div>  <div>Teksten er enkel, men djup.&#160;</div>  <div>Boka kan også vere fin å lese saman </div>  <div>med større barn.Tekst og bilete står fint til kvarandre,</div>  <div>men av og til er det dårlig kontrast mellom skrift og bakgrunn.</div>  <div>&#160;</div>  <div>Forfattar <strong>Helge Torvund</strong> er kjend og kjær,</div>  <div>særleg som poet. Han har også skrive </div>  <div>barneboka <strong>Fantasiblikket</strong>,</div>  <div>som handlar om bokstaver som krøller seg.&#160;</div>    <div><span style=""color: rgb(0, 0, 0); font-family: Verdana, sans-serif; font-size: 11px; line-height: normal; text-align: -webkit-auto; background-color: rgb(255, 255, 255);""></span></div>  ",628
597,  <div>En dag blir søsteren liggende i senga. </div>  <div><strong>Lina Undrum Mariussen</strong> skriver </div>  <div>vakkert og sårbart </div>  <div>om hvordan det er å ha en syk søster. </div>  <div>&#160;</div>  <div>Diktene er fortellende og stort sett </div>  <div>lette å lese. </div>  <div>Noen av diktene har lange setninger</div>  <div>og uvante bilder.  </div>  <div>&#160;</div>  <div><strong>Lina Undrum Mariusssen</strong> kommer fra </div>  <div>Elverum. <strong>Finne deg der inne og </strong></div>  <div><strong>hente deg u</strong>t er hennes første diktsamling. </div>  <div>&#160;</div>  ,629
598,"  <div>Azur og broren Ezau svømmer inn </div>  <div>i den forbudte byen Azrantis.  <br />  Byen er forlatt og har rast sammen.</div>  <div>Den voktes av statuen Ciberos, <br />  som holder Krakens septer i hånda.<br />   Ezau lokker Azur til å ta septeret, <br />  men er det Ezau som lurer ham?<br />  Og hva gjør Azur når Ciberos til ha tilbake septeret?</div>  <div>&#160;</div>  <div>Boka er kort og har mange bilder.&#160;</div>  <div>Historien er spennende og driver leseren fremover.&#160;</div>  <div>Noen av setningene er lange,</div>  <div>og av og til er det vanskelige ord fra universet Phenomena.</div>  <div>&#160;</div>  <div>Ruben Eliassen er en av de mest kjente <br />  fantasy-forfatterne i Norge. Han har også skrevet <br />  serien om <strong>Phenomena</strong> og tre bøker om <strong>Mare</strong>. <br />  </div>  ",630
599,"  <div>Sønnen var åtte år gammel </div>  <div>da han og faren reiste hjem langs </div>  <div>Hardangerfjorden i en liten, </div>  <div>brun trebåt. </div>  <div>Reisen med faren preget gutten </div>  <div>resten av livet. </div>  <div>&#160;</div>  <div><strong>Fjorden</strong> er en sår bok </div>  <div>om forholdet mellom far og sønn. </div>  <div>Teksten har en del lange setninger, </div>  <div>men handlingen er langsom, </div>  <div>og mye av innholdet gjentar seg. </div>  <div>Teksten er trykket i stor font. </div>  <div>Det er ganske mye luft i oppsettet, </div>  <div>bortsett fra de siste ti sidene, </div>  <div>som er skrevet ganske tett. </div>  <div>&#160;</div>  <div><strong>Lars Ove Seljestad </strong>kommer fra </div>  <div>Hardanger. Han debuterte i 2005 </div>  <div>med boka <strong>Blind</strong>, som han fikk </div>  <div>veldig god kritikk for. Han har også </div>  <div>gitt ut essaysamlinga <strong>Bastard</strong> (2006) </div>  <div>og romanen <strong>Frægd</strong> (2009).</div>  <div>&#160;</div>  ",631
600,"  <div><strong>Norsk fotballhår</strong> er full av hår.</div>  <div>Gjennom historien har norske fotballspillere</div>  <div>hatt mange rare hårsveiser. </div>  <div>Boka har bilder av lag og spillere </div>  <div>som viser fram hårmoten. </div>  <div>Det er til å le seg skakk av. &#160;</div>  <div>&#160; &#160;</div>  <div>Boka har mange bilder </div>  <div>og lite tekst. </div>  <div>Bildene viser mange flotte hårmoter </div>  <div>fra tiden før krigen og frem til i dag.&#160;</div>  <div>Sammen gjør teksten og bildene&#160;</div>  <div>at man trekker på smilebåndet.&#160;</div>  <div><br />  </div>  <div><strong>Jon Hjørnevik</strong>&#160;har skrevet mange&#160;</div>  <div>morsomme dikt. &#160;</div>  <div><strong>Atle Nielsen</strong>&#160;kommenterer&#160;</div>  <div>til daglig sport&#160;på <a class=""mw-redirect"" title=""TV2"" href=""http://no.wikipedia.org/wiki/TV2"">TV2</a>.&#160;</div>  ",632
602,"  <div>Året er 1980. Billie vokser opp på Rykkinn i Bærum.</div>  <div>Rundt henne stemmer folk Høyre,</div>  <div>og kler seg i pastell og perler. <br />  </div>  <div>Selv bor hun sammen med en mor som er kommunist,</div>  <div>og en bror som har hanekam.<br />  Dette er fortellingen om Billies vei fra å være barn,</div>  <div>til å bli ungdom og senere voksen. </div>  <div>Alt begynner den dagen hun tenner sin første røyk.<br />  <br />  <strong>Ingen som røyker hopper strikk</strong> er skrevet om ungdom.</div>  <div>Samtidig blir alt skrevet fra et voksent ståsted,</div>  <div>mange år senere. Derfor egner denne boka seg <br />  minst like godt for alle som har vært ungdom, </div>  <div>men ikke er det lenger. </div>  <div>  Teksten er enkel og morsom, med mye dialog.</div>  <div>Boka har korte linjer og mye luft på sidene. <strong><br />  <br />  Linde Hagerup</strong> (født 1968) var selv ungdom på 80-tallet.<br />  Hun har skrevet flere bøker for vokne og barn,</div>  <div>og vært medredaktør for bladet Vagant. <br />  </div>  <div>Dette er den første av tre bøker om Billie. <br />  </div>  ",633
601,"  <div>For den som vil være verdens beste pappa,</div>  <div>er dette viktig å vite:<br />  Nesten alt mor gjør,</div>  <div>kan far gjøre like godt.</div>  <div>Bare litt annerledes. Og på sin egen måte. <br />  Slik er det på jobben, og slik er det hjemme.</div>  <div>- Og på kjøkkenet.<br />  Selv pappaer som ikke leser kokebøker på sengen<br />  kan koke hverdagsmat som metter store og små. <br />  <br />  Denne kokeboka har tydelig oppsett<br />  med symboler for hvert punkt i oppskriften.<br />  Det er noen lange setninger og ord,</div>  <div>men stilen er lett og ledig.<br />  Tips, vitser og historier krydrer teksten,</div>  <div>uten å bryte leseflyten.</div>  <div>&#160;</div>  <div>Per Asbjørn Risnes jr. er skribent og pappa.</div>  <div>Han har tidligere gitt ut to bøker<br />  om det å bli verdens beste pappa og bestefar.<br />  </div>  ",634
603,"  <div class=""ingress"">Stella er død. Hun har vært død </div>  <div class=""ingress"">i tjueto dager og tjueto netter. <br />  Benny klarer ikke flere dager uten Stella. <br />  En   dag begynner det ei ny jente i klassen. <br />  Flinke, pene Sara som får alle til å   le. </div>  <div class=""ingress"">Klassen kan ikke la være å elske henne. </div>  <div class=""ingress"">Bare ikke Benny. Hun skal  aldri </div>  <div class=""ingress"">la henne ta plassen til Stella. Aldri. </div>  <div class=""ingress""><strong>&#160;</strong></div>  <div class=""ingress"">Språket i boka er enkelt og det er mye dialog.</div>  <div class=""ingress"">Det kunne vært mer luft på sidene, </div>  <div class=""ingress"">og på et par steder er det tekst på engelsk.&#160; <br />  </div>  <div class=""ingress""><strong>&#160;</strong></div>  <div class=""ingress""><strong>Etterpå varer så lenge</strong> har fått Kritikerprisen </div>  <div class=""ingress"">for beste barne- og ungdomsbok.&#160;<br />  </div>  <div class=""ingress"">Den er en fri fortsettelse av boka<strong> Stella</strong> fra 2004.</div>  <div class=""ingress"">Karin Kinge Lindboe ga ut sin første bok i 1992, </div>  <div class=""ingress"">og siden har hun gitt ut mange bøker for barn og ungdom. <br />  </div>  ",635
604,"  <div>Azur har tatt Krakens septer,</div>  <div>og han angrer. Nå er både Kraken </div>  <div>og septerets vokter, Ciberios, </div>  <div>ute etter ham. Fortsatt vet han ikke </div>  <div>om han virkelig er den utvalgte.</div>  <div>Hvor kan han finne svar?</div>  <div>Hvor kan han gjemme seg?</div>  <div>Nede i dypet, der de tusen sjeler vandrer fritt?</div>  <div>&#160;</div>  <div>Boka er kort og har mange bilder.&#160;</div>  <div>Historien er spennende og driver leseren fremover.&#160;</div>  <div>Noen av setningene er lange,</div>  <div>og av og til er det vanskelige ord fra universet Phenomena.</div>  <div>&#160;</div>  Ruben Eliassen er en av de mest kjente <br />  fantasy-forfatterne i Norge. Han har også skrevet <br />  serien om <strong>Phenomena</strong> og tre bøker om <strong>Mare</strong>.  ",636
605,"  <div>Husker du den blå kofferten full av matchbox-biler?</div>  <div>Var favoritten din i Transformers-universet Optimus Prime?</div>  <div>Savner du Tjorvendokka di?<br />  <br />  </div>  <div><strong>Barndommens leker</strong> er en minnebok</div>  <div>over barndommens leker og interesser.</div>  <div>Med tekst, bilder og sitater tar den for seg</div>  <div>blant annet barnerommet, leker, spill,&#160;</div>  <div>lekebutikken, samlemani og ulike farsotter.</div>  <div>For den nostalgiske eller den glemske,</div>  <div>kan boka hente frem minner om barnelek<br />  </div>  <div>fra etterkrigstid til åttitallet.&#160; <br />  <br />  Denne boka er en ekte myldrebok.</div>  <div>Selv om den kan virke uoversiktlig,</div>  <div>kan den leses fra oppslag til oppslag</div>  <div>og på kryss og tvers. </div>Teksten er ikke alltid enkel, men mange  <div>av ordene vil være kjente.</div>  <div>  <div>Ofte trenger man ikke å lese teksten heller,</div>  <div>for mye av innholdet ligger i bildene.&#160; <br />  </div></div>  <div>Sitatene gir en muntlig stil. <br />  Teksten er satt i spalter, men det er løs høyremarg. <br />  Boka egner seg ikke så godt for de som ser dårlig,</div>  <div>men den er flott å lese sammen.&#160; <br />  </div>  ",637
606,"  <div>Azur er fanget i munnen til en enorm</div>  <div>steinbauta kalt Leviticuz.</div>  <div>Han har fortsatt Krakens septer med seg,</div>  <div>og både Kraken og Ciberios etter seg.</div>  <div>Hvordan skal han bli kvitt septerets forbannelse?</div>  <div>Og vil han egentlig være den utvalgte?</div>  <div>&#160;</div>  <div>Boka er kort og har mange bilder.&#160;</div>  <div>Historien er spennende og driver leseren fremover.&#160;</div>  <div>Noen av setningene er lange,</div>  <div>og av og til er det vanskelige ord fra universet Phenomena.</div>  <div>&#160;</div>  Ruben Eliassen er en av de mest kjente <br />  fantasy-forfatterne i Norge. Han har også skrevet <br />  serien om <strong>Phenomena</strong> og tre bøker om <strong>Mare</strong>.  ",638
